audio,duration
7447_91187_000012_000000,0:00:03.170068
2910_131096_000047_000002,0:00:03.170068
1455_134435_000020_000007,0:00:03.170068
7178_34644_000104_000000,0:00:03.170068
8609_283227_000099_000001,0:00:03.170068
6209_34601_000079_000000,0:00:03.170068
26_496_000022_000004,0:00:03.170068
78_369_000037_000000,0:00:03.170068
460_172359_000068_000004,0:00:03.170068
233_155990_000016_000008,0:00:03.170068
8609_262281_000035_000001,0:00:03.170023
1246_135815_000008_000002,0:00:03.170023
6531_61334_000010_000005,0:00:03.170023
7517_100442_000006_000000,0:00:03.170023
2436_2476_000017_000001,0:00:03.170023
3242_67153_000003_000003,0:00:03.170023
1088_134315_000046_000001,0:00:03.170023
2196_170151_000008_000001,0:00:03.170023
3168_173564_000016_000000,0:00:03.170023
1183_133255_000012_000000,0:00:03.170023
5463_39173_000042_000000,0:00:03.170023
5339_14133_000024_000004,0:00:03.170023
6064_300880_000011_000000,0:00:03.170023
4640_19187_000012_000001,0:00:03.170023
60_121082_000054_000000,0:00:03.170023
6367_65536_000007_000002,0:00:03.170023
831_130746_000065_000004,0:00:03.170023
5561_41615_000062_000000,0:00:03.170023
5393_19218_000014_000001,0:00:03.170023
3440_171009_000022_000000,0:00:03.170023
3983_5331_000024_000002,0:00:03.170023
8465_246947_000035_000000,0:00:03.170023
1263_138246_000045_000001,0:00:03.169977
3830_12531_000036_000005,0:00:03.169977
1867_154071_000041_000005,0:00:03.169977
7859_102519_000016_000002,0:00:03.169977
2136_5147_000051_000000,0:00:03.169977
8088_284756_000176_000000,0:00:03.169932
211_122425_000173_000003,0:00:03.169932
6531_61334_000051_000003,0:00:03.160045
6476_57446_000046_000000,0:00:03.160045
8838_298545_000042_000001,0:00:03.160045
7113_86041_000050_000001,0:00:03.160045
3982_182255_000066_000000,0:00:03.160045
7078_271888_000069_000001,0:00:03.160045
125_121124_000063_000000,0:00:03.160045
2952_407_000017_000002,0:00:03.160000
5703_47198_000033_000000,0:00:03.160000
1841_179183_000012_000003,0:00:03.160000
1183_133256_000034_000001,0:00:03.160000
6209_34599_000005_000003,0:00:03.160000
4137_11701_000027_000001,0:00:03.160000
3486_166424_000022_000000,0:00:03.160000
6367_74004_000033_000003,0:00:03.160000
4137_11701_000055_000001,0:00:03.160000
7178_34645_000012_000005,0:00:03.160000
4137_11702_000053_000001,0:00:03.160000
8747_293952_000071_000002,0:00:03.160000
4297_13006_000028_000000,0:00:03.160000
8123_275209_000024_000000,0:00:03.160000
3982_178459_000028_000004,0:00:03.160000
1040_133433_000034_000000,0:00:03.160000
7178_34644_000033_000001,0:00:03.160000
911_128684_000016_000000,0:00:03.160000
8465_246947_000030_000001,0:00:03.160000
125_121124_000023_000001,0:00:03.160000
3664_11714_000033_000000,0:00:03.160000
5393_19219_000047_000000,0:00:03.160000
1183_133255_000010_000001,0:00:03.160000
1088_134315_000061_000000,0:00:03.150068
2843_152918_000010_000012,0:00:03.150068
4680_16042_000021_000002,0:00:03.150068
298_126791_000047_000002,0:00:03.150068
6454_107462_000017_000001,0:00:03.150023
8465_246947_000031_000007,0:00:03.150023
7078_271888_000017_000001,0:00:03.150023
5678_43302_000020_000000,0:00:03.150023
250_142276_000006_000004,0:00:03.150023
7178_34645_000028_000011,0:00:03.150023
1246_135815_000009_000001,0:00:03.150023
4214_7146_000000_000001,0:00:03.150023
8465_246947_000015_000001,0:00:03.150023
4137_11702_000012_000004,0:00:03.150023
587_54108_000070_000000,0:00:03.150023
7800_283478_000029_000002,0:00:03.150023
6415_100596_000024_000001,0:00:03.150023
8051_118101_000010_000002,0:00:03.150023
6209_34601_000156_000000,0:00:03.150023
8770_295465_000021_000002,0:00:03.150023
1502_122619_000005_000000,0:00:03.150023
6209_34601_000035_000000,0:00:03.150023
669_129061_000012_000000,0:00:03.150023
6064_56165_000047_000000,0:00:03.150023
1963_142393_000007_000003,0:00:03.150023
4830_25898_000016_000000,0:00:03.150023
6848_252322_000007_000000,0:00:03.150023
5022_29405_000035_000002,0:00:03.150023
5561_41616_000035_000002,0:00:03.150023
6181_216552_000004_000002,0:00:03.150023
6209_34599_000013_000003,0:00:03.150023
8468_295198_000033_000001,0:00:03.150023
4018_107312_000054_000003,0:00:03.150023
8419_293473_000009_000003,0:00:03.150023
6147_34606_000019_000001,0:00:03.149977
3235_28433_000017_000003,0:00:03.149977
5514_19193_000063_000001,0:00:03.149977
5022_29405_000056_000001,0:00:03.149977
1737_142397_000029_000002,0:00:03.149977
6272_70168_000050_000002,0:00:03.149977
6367_65536_000032_000000,0:00:03.149977
6209_34601_000086_000000,0:00:03.149977
7078_271888_000104_000003,0:00:03.149932
2002_139469_000021_000001,0:00:03.149932
5393_19219_000048_000003,0:00:03.149932
8088_284756_000163_000003,0:00:03.149932
6147_34605_000025_000002,0:00:03.140045
1867_154075_000063_000001,0:00:03.140045
412_126975_000065_000002,0:00:03.140045
3240_131232_000082_000000,0:00:03.140045
2416_152137_000034_000000,0:00:03.140045
322_124147_000017_000000,0:00:03.140045
6147_34607_000013_000020,0:00:03.140045
405_130894_000093_000001,0:00:03.140045
5393_19218_000033_000003,0:00:03.140045
669_129074_000024_000007,0:00:03.140045
8238_274553_000015_000003,0:00:03.140045
2196_170379_000005_000001,0:00:03.140000
8747_293952_000129_000000,0:00:03.140000
83_9960_000005_000003,0:00:03.140000
5678_43302_000072_000002,0:00:03.140000
4160_14187_000043_000000,0:00:03.140000
4340_15220_000093_000000,0:00:03.140000
4160_14187_000028_000000,0:00:03.140000
2384_152900_000011_000008,0:00:03.140000
7302_86815_000060_000000,0:00:03.140000
4680_16041_000022_000000,0:00:03.140000
8098_278252_000026_000002,0:00:03.140000
7511_102420_000006_000006,0:00:03.140000
3699_19401_000033_000000,0:00:03.140000
1898_145724_000024_000000,0:00:03.140000
4018_103416_000021_000001,0:00:03.140000
831_130739_000010_000011,0:00:03.140000
374_180299_000023_000004,0:00:03.140000
5867_48852_000066_000000,0:00:03.140000
250_142276_000006_000000,0:00:03.140000
1553_140048_000017_000001,0:00:03.140000
8468_294887_000018_000001,0:00:03.140000
7190_90543_000083_000000,0:00:03.140000
1183_124566_000049_000000,0:00:03.140000
4195_17507_000014_000000,0:00:03.140000
1970_28415_000048_000001,0:00:03.140000
412_126975_000052_000000,0:00:03.140000
2436_2477_000003_000001,0:00:03.140000
8468_286673_000018_000001,0:00:03.140000
2436_2481_000015_000000,0:00:03.140000
1447_17506_000045_000000,0:00:03.140000
4853_29413_000013_000000,0:00:03.140000
8580_287363_000029_000002,0:00:03.140000
118_47824_000051_000002,0:00:03.140000
2843_152918_000013_000002,0:00:03.139955
6181_216552_000062_000000,0:00:03.139955
460_172359_000083_000000,0:00:03.130068
8975_270782_000012_000007,0:00:03.130068
2416_152139_000043_000008,0:00:03.130068
40_222_000033_000005,0:00:03.130068
1578_140049_000051_000000,0:00:03.130068
3486_166446_000056_000000,0:00:03.130068
887_123289_000028_000000,0:00:03.130023
6415_116629_000030_000001,0:00:03.130023
6081_42010_000006_000001,0:00:03.130023
2289_152253_000016_000000,0:00:03.130023
7505_258964_000011_000007,0:00:03.130023
3112_9555_000014_000006,0:00:03.130023
4137_11701_000039_000000,0:00:03.130023
1743_142912_000004_000001,0:00:03.130023
4160_11550_000027_000000,0:00:03.130023
1088_134315_000016_000000,0:00:03.130023
4680_16026_000107_000003,0:00:03.130023
6147_34605_000036_000002,0:00:03.130023
250_142286_000009_000000,0:00:03.130023
887_123290_000030_000000,0:00:03.130023
8580_287364_000002_000001,0:00:03.130023
8123_275216_000004_000001,0:00:03.130023
4680_16026_000041_000001,0:00:03.130023
226_122538_000026_000000,0:00:03.130023
3242_67153_000006_000002,0:00:03.130023
3486_166446_000017_000002,0:00:03.130023
8088_284756_000006_000001,0:00:03.130023
1183_133256_000022_000000,0:00:03.130023
5163_39921_000022_000001,0:00:03.130023
4137_11702_000067_000001,0:00:03.130023
6476_96661_000001_000001,0:00:03.130023
6385_34669_000021_000000,0:00:03.130023
6476_57446_000057_000001,0:00:03.130023
4441_76263_000063_000000,0:00:03.130023
1970_28415_000016_000001,0:00:03.130023
1553_140048_000004_000000,0:00:03.130023
8324_286681_000033_000001,0:00:03.130023
1867_154075_000056_000000,0:00:03.130023
6181_216552_000054_000000,0:00:03.130023
6209_34601_000153_000002,0:00:03.130023
5322_7680_000061_000007,0:00:03.130023
6064_56165_000014_000002,0:00:03.130023
6147_34607_000004_000000,0:00:03.130023
1183_133256_000010_000000,0:00:03.130023
1841_159771_000014_000000,0:00:03.130023
3242_67153_000008_000002,0:00:03.130023
7402_59171_000009_000003,0:00:03.130023
1098_133695_000043_000000,0:00:03.130023
7511_102419_000029_000004,0:00:03.129932
8088_284756_000155_000000,0:00:03.129887
831_130739_000025_000002,0:00:03.120000
8838_298546_000057_000000,0:00:03.120000
1088_129236_000031_000001,0:00:03.120000
1553_140048_000009_000001,0:00:03.120000
7517_100442_000009_000001,0:00:03.120000
3486_166446_000102_000000,0:00:03.120000
7800_283493_000072_000001,0:00:03.120000
7226_86965_000002_000003,0:00:03.120000
8747_293952_000103_000001,0:00:03.120000
8630_305212_000009_000000,0:00:03.120000
7302_86814_000016_000000,0:00:03.120000
2893_139310_000021_000001,0:00:03.120000
4680_16026_000009_000000,0:00:03.120000
8630_305212_000013_000000,0:00:03.120000
3664_178355_000007_000001,0:00:03.120000
1743_142914_000008_000001,0:00:03.120000
7178_34645_000032_000002,0:00:03.120000
4441_76262_000069_000000,0:00:03.120000
1116_132847_000026_000002,0:00:03.120000
8108_274318_000025_000002,0:00:03.120000
1970_28415_000053_000000,0:00:03.120000
3857_182315_000026_000001,0:00:03.120000
5339_14134_000024_000002,0:00:03.120000
6531_61334_000015_000003,0:00:03.120000
3440_171009_000048_000001,0:00:03.120000
7800_283493_000042_000000,0:00:03.120000
4481_17498_000017_000005,0:00:03.120000
6147_34605_000010_000000,0:00:03.120000
6836_61803_000049_000001,0:00:03.120000
6818_76332_000007_000000,0:00:03.120000
8770_295465_000042_000000,0:00:03.120000
5022_29405_000098_000000,0:00:03.120000
6064_300880_000078_000000,0:00:03.120000
1088_134315_000054_000000,0:00:03.120000
4018_103416_000013_000000,0:00:03.120000
4640_19189_000018_000000,0:00:03.120000
7190_90543_000060_000005,0:00:03.120000
3112_9555_000011_000008,0:00:03.120000
4853_29413_000046_000000,0:00:03.120000
1970_28415_000068_000000,0:00:03.120000
412_126975_000034_000005,0:00:03.120000
6064_300880_000044_000000,0:00:03.120000
2911_7601_000017_000007,0:00:03.120000
1088_134315_000073_000002,0:00:03.120000
60_121082_000038_000000,0:00:03.120000
1034_121119_000064_000011,0:00:03.120000
5808_54425_000010_000013,0:00:03.120000
1970_28415_000037_000001,0:00:03.120000
6385_34655_000012_000003,0:00:03.120000
412_126975_000018_000000,0:00:03.120000
3486_166424_000027_000000,0:00:03.120000
32_21634_000008_000001,0:00:03.120000
374_180299_000032_000001,0:00:03.110113
1334_135589_000055_000000,0:00:03.110113
1867_154075_000069_000001,0:00:03.110113
831_130739_000021_000001,0:00:03.110113
2893_139310_000039_000007,0:00:03.110023
7635_105409_000077_000000,0:00:03.110023
254_12312_000004_000010,0:00:03.110023
887_123289_000054_000000,0:00:03.110023
5750_100289_000019_000006,0:00:03.110023
4051_11218_000005_000000,0:00:03.110023
2911_7601_000019_000001,0:00:03.110023
5750_100289_000001_000000,0:00:03.110023
8324_286681_000015_000000,0:00:03.110023
8098_278278_000015_000001,0:00:03.110023
7800_283492_000037_000002,0:00:03.110023
5022_29405_000078_000002,0:00:03.110023
2514_149482_000010_000003,0:00:03.110023
4788_294466_000034_000000,0:00:03.110023
7178_34644_000009_000002,0:00:03.110023
446_123501_000002_000003,0:00:03.110023
4137_11701_000030_000004,0:00:03.110023
5561_41616_000035_000001,0:00:03.110023
6209_34601_000113_000001,0:00:03.110023
7059_77900_000027_000004,0:00:03.110023
5789_70653_000018_000000,0:00:03.110023
7178_34644_000046_000003,0:00:03.110023
7178_34644_000046_000004,0:00:03.110023
1040_133433_000009_000000,0:00:03.110023
1841_159771_000063_000000,0:00:03.110023
7067_76048_000025_000004,0:00:03.110023
83_9960_000047_000000,0:00:03.110023
5808_54425_000017_000001,0:00:03.110023
4340_15220_000013_000000,0:00:03.110023
6064_300880_000027_000000,0:00:03.110023
3983_5371_000074_000000,0:00:03.109977
3242_8112_000074_000000,0:00:03.109977
229_130880_000052_000001,0:00:03.109977
2952_407_000018_000000,0:00:03.109977
6209_34601_000096_000038,0:00:03.100091
6181_216552_000071_000000,0:00:03.100091
3879_173592_000035_000003,0:00:03.100091
5322_7679_000033_000000,0:00:03.100045
78_369_000013_000009,0:00:03.100045
831_130739_000018_000001,0:00:03.100000
8419_286676_000022_000001,0:00:03.100000
5322_7680_000028_000001,0:00:03.100000
200_124140_000003_000002,0:00:03.100000
1926_147987_000003_000001,0:00:03.100000
1246_124548_000017_000000,0:00:03.100000
1183_133256_000037_000000,0:00:03.100000
2436_2481_000064_000000,0:00:03.100000
5561_41615_000014_000002,0:00:03.100000
3879_174923_000035_000012,0:00:03.100000
4680_16026_000023_000001,0:00:03.100000
4088_158077_000057_000002,0:00:03.100000
5163_18515_000031_000001,0:00:03.100000
5678_43302_000036_000001,0:00:03.100000
1069_133699_000006_000000,0:00:03.100000
831_130746_000010_000001,0:00:03.100000
2952_410_000015_000001,0:00:03.100000
4137_11701_000024_000000,0:00:03.100000
831_130739_000010_000000,0:00:03.100000
1088_134315_000038_000003,0:00:03.100000
2416_152137_000052_000002,0:00:03.100000
3240_131232_000076_000001,0:00:03.100000
7059_88364_000009_000004,0:00:03.100000
1737_142396_000014_000003,0:00:03.100000
1553_140047_000024_000002,0:00:03.100000
4088_158077_000097_000001,0:00:03.100000
5678_43302_000055_000000,0:00:03.100000
1553_140047_000022_000000,0:00:03.100000
1841_159771_000029_000000,0:00:03.100000
8747_293952_000098_000001,0:00:03.100000
3879_173592_000023_000002,0:00:03.090113
1334_135589_000079_000001,0:00:03.090113
460_172359_000058_000000,0:00:03.090113
4362_15663_000035_000004,0:00:03.090113
3982_182255_000041_000003,0:00:03.090068
1040_133433_000074_000001,0:00:03.090068
5163_39921_000038_000000,0:00:03.090068
5867_48852_000052_000002,0:00:03.090068
1926_147979_000013_000005,0:00:03.090068
1553_140048_000055_000001,0:00:03.090068
1578_140045_000051_000000,0:00:03.090068
6000_55211_000070_000002,0:00:03.090068
6848_252323_000009_000001,0:00:03.090023
1624_142933_000006_000002,0:00:03.090023
83_9960_000012_000003,0:00:03.090023
5163_39921_000042_000000,0:00:03.090023
6437_66173_000016_000001,0:00:03.090023
887_123289_000034_000004,0:00:03.090023
4195_186237_000070_000000,0:00:03.090023
412_126975_000047_000001,0:00:03.090023
6848_76049_000005_000007,0:00:03.090023
7178_34644_000007_000000,0:00:03.090023
669_129061_000035_000000,0:00:03.090023
1502_122615_000037_000007,0:00:03.090023
587_54108_000048_000002,0:00:03.090023
6209_34601_000040_000000,0:00:03.090023
6181_216552_000012_000006,0:00:03.090023
4137_11701_000004_000002,0:00:03.090023
5022_29411_000019_000004,0:00:03.090023
1553_140048_000060_000000,0:00:03.090023
7190_90542_000042_000001,0:00:03.090023
2007_132570_000012_000000,0:00:03.090023
8770_295465_000016_000000,0:00:03.090023
696_93314_000012_000006,0:00:03.090023
8098_278252_000008_000000,0:00:03.090023
5678_43303_000041_000000,0:00:03.090023
8465_246947_000033_000002,0:00:03.090023
4195_186236_000020_000000,0:00:03.090023
1235_135884_000001_000000,0:00:03.090023
8088_284756_000058_000003,0:00:03.090023
839_130898_000046_000003,0:00:03.090023
1841_159771_000049_000003,0:00:03.090023
6064_300880_000039_000003,0:00:03.090023
40_121026_000186_000001,0:00:03.090023
2196_174172_000006_000025,0:00:03.089977
8747_293952_000102_000000,0:00:03.089977
5393_19219_000027_000001,0:00:03.089977
4640_19187_000035_000000,0:00:03.089977
7302_86815_000049_000001,0:00:03.089977
6064_56165_000062_000000,0:00:03.089977
4088_158079_000148_000000,0:00:03.089977
5703_47212_000033_000000,0:00:03.089977
6209_34601_000096_000041,0:00:03.089977
5393_19219_000047_000062,0:00:03.080091
2416_152139_000070_000000,0:00:03.080091
412_126975_000068_000000,0:00:03.080091
8609_283227_000103_000000,0:00:03.080091
6209_34601_000068_000037,0:00:03.080045
8580_287364_000054_000000,0:00:03.080045
3982_178459_000063_000000,0:00:03.080045
6272_70191_000029_000001,0:00:03.080045
5393_19219_000047_000057,0:00:03.080045
696_92939_000026_000001,0:00:03.080045
7635_105409_000065_000000,0:00:03.080045
7178_34645_000022_000005,0:00:03.080045
6064_300880_000068_000002,0:00:03.080000
7447_91186_000025_000001,0:00:03.080000
5322_7680_000023_000000,0:00:03.080000
3259_158083_000017_000001,0:00:03.080000
6454_120342_000008_000000,0:00:03.080000
6531_61334_000051_000000,0:00:03.080000
5561_41615_000059_000001,0:00:03.080000
7794_295947_000028_000000,0:00:03.080000
8419_293469_000010_000007,0:00:03.080000
1867_154075_000070_000000,0:00:03.080000
4214_7146_000028_000004,0:00:03.080000
200_126784_000050_000000,0:00:03.080000
5393_19219_000006_000001,0:00:03.080000
7794_295947_000027_000000,0:00:03.080000
7067_76047_000037_000003,0:00:03.080000
60_121082_000090_000002,0:00:03.080000
4137_11701_000007_000000,0:00:03.080000
374_180299_000038_000003,0:00:03.080000
1867_154075_000023_000000,0:00:03.080000
6848_252322_000012_000001,0:00:03.080000
8630_305212_000011_000001,0:00:03.080000
1963_147036_000035_000001,0:00:03.080000
3259_158083_000122_000000,0:00:03.079864
6078_54007_000065_000006,0:00:03.070113
4680_16042_000020_000019,0:00:03.070068
5867_48852_000093_000001,0:00:03.070068
2136_5147_000056_000004,0:00:03.070068
250_142286_000037_000003,0:00:03.070068
6064_56165_000075_000000,0:00:03.070068
6209_34600_000014_000000,0:00:03.070023
1088_134315_000033_000000,0:00:03.070023
5456_24741_000008_000001,0:00:03.070023
6367_74004_000028_000001,0:00:03.070023
4267_287369_000006_000000,0:00:03.070023
6272_70171_000020_000005,0:00:03.070023
4195_17507_000028_000003,0:00:03.070023
5463_39173_000037_000003,0:00:03.070023
3607_29116_000013_000002,0:00:03.070023
8088_284756_000003_000000,0:00:03.070023
5514_19193_000065_000001,0:00:03.070023
7517_100442_000007_000002,0:00:03.070023
887_123290_000018_000000,0:00:03.070023
8468_286673_000023_000004,0:00:03.070023
3857_182317_000004_000005,0:00:03.070023
6064_300880_000043_000006,0:00:03.070023
2136_5143_000007_000001,0:00:03.070023
1970_26100_000009_000002,0:00:03.070023
3664_178366_000012_000000,0:00:03.070023
3242_8112_000036_000002,0:00:03.070023
5703_47198_000042_000000,0:00:03.070023
3607_29116_000035_000002,0:00:03.070023
6147_34607_000003_000007,0:00:03.070023
5163_18515_000050_000003,0:00:03.070023
8465_246947_000011_000001,0:00:03.070023
2136_5147_000022_000000,0:00:03.070023
4018_103416_000005_000004,0:00:03.070023
8098_278252_000020_000003,0:00:03.070023
7264_92316_000017_000001,0:00:03.070023
4680_16026_000041_000000,0:00:03.070023
2136_5143_000029_000000,0:00:03.070023
4160_11549_000021_000004,0:00:03.070023
3259_158083_000041_000000,0:00:03.070023
2817_142371_000018_000002,0:00:03.070023
6147_34606_000017_000000,0:00:03.069932
5104_33406_000101_000000,0:00:03.069932
412_126975_000073_000001,0:00:03.060045
405_130894_000075_000000,0:00:03.060045
374_180299_000032_000000,0:00:03.060045
83_11691_000034_000005,0:00:03.060000
7794_295947_000021_000004,0:00:03.060000
2691_156750_000014_000001,0:00:03.060000
2893_139310_000039_000006,0:00:03.060000
6064_300880_000030_000002,0:00:03.060000
3982_178459_000044_000007,0:00:03.060000
5808_54425_000035_000000,0:00:03.060000
4214_7146_000028_000008,0:00:03.060000
6064_56165_000055_000000,0:00:03.060000
6818_76332_000025_000000,0:00:03.060000
6147_34605_000029_000001,0:00:03.060000
4640_19188_000028_000001,0:00:03.060000
1355_39947_000000_000004,0:00:03.060000
4788_294466_000029_000002,0:00:03.060000
1867_148436_000041_000000,0:00:03.060000
2007_149877_000049_000001,0:00:03.060000
4018_107312_000049_000000,0:00:03.060000
4051_11218_000028_000001,0:00:03.060000
8747_293952_000056_000000,0:00:03.060000
4680_16026_000062_000000,0:00:03.060000
5393_19218_000085_000001,0:00:03.060000
200_124139_000008_000002,0:00:03.060000
6147_34606_000012_000004,0:00:03.060000
2416_152139_000025_000002,0:00:03.060000
5322_7680_000059_000000,0:00:03.060000
5339_14134_000082_000001,0:00:03.060000
8797_294123_000016_000003,0:00:03.060000
6078_54007_000004_000000,0:00:03.060000
8609_262281_000068_000003,0:00:03.060000
8123_275216_000048_000004,0:00:03.060000
6415_100596_000007_000004,0:00:03.060000
5561_41616_000050_000001,0:00:03.060000
3982_178459_000056_000001,0:00:03.060000
4441_76262_000047_000000,0:00:03.060000
4214_7146_000018_000001,0:00:03.060000
5456_62043_000021_000002,0:00:03.060000
446_123502_000013_000000,0:00:03.060000
1263_139804_000012_000001,0:00:03.060000
2136_5143_000021_000003,0:00:03.060000
460_172357_000008_000003,0:00:03.060000
1088_134315_000107_000000,0:00:03.050113
5867_48852_000083_000008,0:00:03.050113
4680_16026_000107_000001,0:00:03.050113
8226_274369_000035_000002,0:00:03.050113
3259_158083_000087_000000,0:00:03.050068
412_126975_000083_000003,0:00:03.050068
7078_271888_000106_000000,0:00:03.050068
7402_90848_000046_000000,0:00:03.050023
1246_135815_000007_000004,0:00:03.050023
3242_67153_000011_000000,0:00:03.050023
60_121082_000007_000002,0:00:03.050023
5750_100289_000003_000000,0:00:03.050023
4680_16026_000094_000010,0:00:03.050023
1841_159771_000063_000006,0:00:03.050023
831_130739_000000_000001,0:00:03.050023
887_123289_000050_000000,0:00:03.050023
6848_252322_000036_000000,0:00:03.050023
7190_90543_000026_000000,0:00:03.050023
5456_62014_000008_000000,0:00:03.050023
4214_7146_000048_000000,0:00:03.050023
5514_19192_000029_000001,0:00:03.050023
4137_11702_000023_000001,0:00:03.050023
6209_34599_000021_000004,0:00:03.050023
405_130895_000006_000001,0:00:03.050023
8324_286683_000008_000000,0:00:03.050023
2836_5354_000033_000000,0:00:03.050023
405_130895_000012_000000,0:00:03.050023
5104_33407_000036_000000,0:00:03.050023
1183_133256_000054_000000,0:00:03.050023
6818_76332_000007_000001,0:00:03.050023
1088_129236_000022_000002,0:00:03.050023
1183_124566_000015_000000,0:00:03.050023
1447_17506_000011_000001,0:00:03.050023
6437_66172_000001_000000,0:00:03.050023
8123_275216_000052_000003,0:00:03.050023
5561_41616_000045_000001,0:00:03.050023
1970_28415_000008_000000,0:00:03.050023
118_47824_000037_000000,0:00:03.050023
730_359_000011_000000,0:00:03.050023
3699_175950_000003_000000,0:00:03.050023
1088_134315_000053_000000,0:00:03.049977
2416_152139_000045_000001,0:00:03.049977
6529_62554_000038_000001,0:00:03.049977
887_123289_000060_000000,0:00:03.049977
40_121026_000240_000000,0:00:03.049841
2836_5355_000076_000003,0:00:03.040045
7859_102519_000021_000000,0:00:03.040045
6078_54013_000054_000000,0:00:03.040045
8088_284756_000068_000002,0:00:03.040045
2836_5355_000085_000001,0:00:03.040045
412_126975_000044_000000,0:00:03.040045
6367_74004_000032_000000,0:00:03.040045
1502_122619_000055_000003,0:00:03.040045
5393_19218_000037_000002,0:00:03.040000
4195_186238_000012_000000,0:00:03.040000
4088_158079_000076_000000,0:00:03.040000
5808_54425_000025_000001,0:00:03.040000
2910_131096_000007_000002,0:00:03.040000
3440_171009_000083_000003,0:00:03.040000
4195_186237_000056_000001,0:00:03.040000
1116_132851_000035_000000,0:00:03.040000
5561_41616_000026_000001,0:00:03.040000
8108_280359_000013_000000,0:00:03.040000
4018_107312_000054_000002,0:00:03.040000
6147_34605_000006_000002,0:00:03.040000
3436_172171_000010_000007,0:00:03.040000
7067_76048_000033_000001,0:00:03.040000
4018_103416_000062_000002,0:00:03.040000
5561_41616_000044_000000,0:00:03.040000
5322_7679_000014_000002,0:00:03.040000
6147_34605_000006_000010,0:00:03.040000
2691_156750_000028_000002,0:00:03.040000
405_130894_000021_000001,0:00:03.040000
1737_142397_000004_000000,0:00:03.040000
8324_286681_000023_000000,0:00:03.040000
8609_262281_000007_000000,0:00:03.040000
8123_275216_000016_000000,0:00:03.040000
3607_29116_000038_000003,0:00:03.040000
8609_262281_000067_000000,0:00:03.030068
8312_279790_000040_000000,0:00:03.030068
5104_33406_000090_000003,0:00:03.030068
1334_135589_000075_000000,0:00:03.030068
40_121026_000209_000000,0:00:03.030068
2007_149877_000042_000000,0:00:03.030068
1098_133695_000053_000001,0:00:03.030068
6181_216552_000055_000000,0:00:03.030068
4340_15220_000105_000000,0:00:03.030068
6367_74004_000021_000004,0:00:03.030068
1963_147036_000075_000000,0:00:03.030023
118_47824_000049_000003,0:00:03.030023
1263_139804_000011_000010,0:00:03.030023
1363_139304_000016_000000,0:00:03.030023
6385_34669_000017_000007,0:00:03.030023
4680_16026_000056_000000,0:00:03.030023
226_122538_000024_000002,0:00:03.030023
8465_246947_000017_000004,0:00:03.030023
3486_166424_000007_000002,0:00:03.030023
4397_15666_000009_000001,0:00:03.030023
8063_274116_000031_000000,0:00:03.030023
8419_293473_000015_000002,0:00:03.030023
8747_293952_000021_000000,0:00:03.030023
4137_11701_000078_000009,0:00:03.030023
1235_135884_000003_000000,0:00:03.030023
6385_34655_000008_000007,0:00:03.030023
7078_271888_000011_000002,0:00:03.030023
4051_11218_000004_000003,0:00:03.030023
1246_135815_000001_000003,0:00:03.030023
7367_86737_000131_000008,0:00:03.030023
696_92939_000016_000006,0:00:03.030023
3879_173592_000009_000002,0:00:03.030023
911_128684_000013_000003,0:00:03.030023
201_122255_000007_000004,0:00:03.030023
2136_5147_000006_000000,0:00:03.030023
254_145458_000000_000001,0:00:03.030023
2416_152139_000063_000006,0:00:03.029977
8747_293952_000061_000001,0:00:03.029977
8468_286673_000031_000000,0:00:03.029977
4137_11702_000067_000002,0:00:03.029977
5463_39173_000064_000002,0:00:03.029977
1069_133699_000037_000000,0:00:03.029977
405_130894_000076_000002,0:00:03.029932
8770_295465_000039_000000,0:00:03.020045
5022_29411_000089_000001,0:00:03.020045
1867_154075_000061_000001,0:00:03.020045
4137_11702_000075_000000,0:00:03.020045
7635_105409_000061_000004,0:00:03.020045
4640_19188_000022_000000,0:00:03.020045
2893_139310_000037_000015,0:00:03.020045
412_126975_000089_000003,0:00:03.020045
6529_62554_000051_000003,0:00:03.020045
6415_116629_000036_000002,0:00:03.020045
1963_142393_000016_000004,0:00:03.020000
8465_246947_000008_000002,0:00:03.020000
8468_294887_000011_000000,0:00:03.020000
5561_41616_000025_000000,0:00:03.020000
7190_90542_000082_000000,0:00:03.020000
6476_57446_000017_000002,0:00:03.020000
6415_116629_000032_000001,0:00:03.020000
7800_283478_000053_000000,0:00:03.020000
3112_9554_000009_000001,0:00:03.020000
6385_34655_000012_000006,0:00:03.020000
1088_134318_000028_000000,0:00:03.020000
6147_34607_000003_000019,0:00:03.020000
4680_16042_000020_000031,0:00:03.020000
250_142286_000027_000001,0:00:03.020000
6454_107462_000027_000001,0:00:03.020000
5750_100289_000041_000000,0:00:03.020000
226_122538_000022_000003,0:00:03.020000
1624_142933_000019_000000,0:00:03.020000
2416_152137_000012_000000,0:00:03.020000
5022_29411_000017_000007,0:00:03.020000
4195_186238_000006_000000,0:00:03.020000
4340_15220_000107_000000,0:00:03.020000
3879_173592_000031_000002,0:00:03.010068
5022_29411_000036_000003,0:00:03.010068
3259_158083_000086_000001,0:00:03.010068
8123_275216_000053_000000,0:00:03.010068
4137_11702_000075_000001,0:00:03.010068
1926_147979_000020_000001,0:00:03.010068
696_93314_000074_000006,0:00:03.010068
2836_5354_000051_000001,0:00:03.010068
7780_274562_000012_000007,0:00:03.010068
